1,1.0458e+00,8.5989e-01,2.8004e-03
1,1.0579e+00,8.5895e-01,2.8265e-03
1,1.0699e+00,8.5801e-01,2.8524e-03
1,1.0820e+00,8.5707e-01,2.8782e-03
1,1.0941e+00,8.5613e-01,2.9038e-03
1,1.1061e+00,8.5519e-01,2.9293e-03
1,1.1181e+00,8.5425e-01,2.9547e-03
1,1.1301e+00,8.5331e-01,2.9799e-03
1,1.1423e+00,8.5236e-01,3.0050e-03
1,1.1543e+00,8.5142e-01,3.0299e-03
1,1.1663e+00,8.5048e-01,3.0547e-03
1,1.1784e+00,8.4954e-01,3.0793e-03
1,1.1906e+00,8.4860e-01,3.1038e-03
1,1.2026e+00,8.4766e-01,3.1282e-03
1,1.2147e+00,8.4672e-01,3.1524e-03
1,1.2267e+00,8.4578e-01,3.1765e-03
1,1.2388e+00,8.4484e-01,3.2004e-03
1,1.2507e+00,8.4390e-01,3.2242e-03
1,1.2628e+00,8.4296e-01,3.2478e-03
1,1.2749e+00,8.4202e-01,3.2714e-03
1,1.2869e+00,8.4108e-01,3.2947e-03
1,1.2990e+00,8.4013e-01,3.3180e-03
1,1.3110e+00,8.3919e-01,3.3411e-03
1,1.3230e+00,8.3825e-01,3.3640e-03
1,1.3351e+00,8.3731e-01,3.3868e-03
1,1.3471e+00,8.3637e-01,3.4095e-03
1,1.3592e+00,8.3543e-01,3.4320e-03
1,1.3712e+00,8.3449e-01,3.4544e-03
1,1.3832e+00,8.3355e-01,3.4767e-03
1,1.3953e+00,8.3261e-01,3.4988e-03
1,1.4074e+00,8.3167e-01,3.5208e-03
1,1.4194e+00,8.3073e-01,3.5427e-03
1,1.4315e+00,8.2979e-01,3.5644e-03
1,1.4435e+00,8.2884e-01,3.5860e-03
1,1.4555e+00,8.2790e-01,3.6074e-03
1,1.4675e+00,8.2696e-01,3.6288e-03
1,1.4796e+00,8.2602e-01,3.6499e-03
1,1.4917e+00,8.2508e-01,3.6710e-03
1,1.5037e+00,8.2414e-01,3.6919e-03
1,1.5158e+00,8.2320e-01,3.7127e-03
1,1.5279e+00,8.2226e-01,3.7333e-03
1,1.5399e+00,8.2132e-01,3.7539e-03
1,1.5520e+00,8.2038e-01,3.7743e-03
1,1.5640e+00,8.1944e-01,3.7945e-03
1,1.5761e+00,8.1850e-01,3.8146e-03
1,1.5881e+00,8.1756e-01,3.8346e-03
1,1.6001e+00,8.1661e-01,3.8545e-03
1,1.6122e+00,8.1567e-01,3.8742e-03
1,1.6243e+00,8.1473e-01,3.8938e-03
1,1.6363e+00,8.1379e-01,3.9133e-03
1,1.6484e+00,8.1285e-01,3.9327e-03
1,1.6604e+00,8.1191e-01,3.9519e-03
1,1.6725e+00,8.1097e-01,3.9710e-03
1,1.6846e+00,8.1003e-01,3.9900e-03
1,1.6967e+00,8.0909e-01,4.0088e-03
1,1.7087e+00,8.0815e-01,4.0275e-03
1,1.7207e+00,8.0721e-01,4.0461e-03
1,1.7328e+00,8.0627e-01,4.0646e-03
1,1.7448e+00,8.0532e-01,4.0829e-03
1,1.7569e+00,8.0438e-01,4.1011e-03
1,1.7690e+00,8.0344e-01,4.1192e-03
1,1.7810e+00,8.0250e-01,4.1372e-03
1,1.7931e+00,8.0156e-01,4.1550e-03
1,1.8051e+00,8.0062e-01,4.1728e-03
1,1.8172e+00,7.9968e-01,4.1904e-03
1,1.8292e+00,7.9874e-01,4.2079e-03
1,1.8412e+00,7.9780e-01,4.2252e-03
1,1.8532e+00,7.9686e-01,4.2425e-03
1,1.8653e+00,7.9592e-01,4.2596e-03
1,1.8774e+00,7.9498e-01,4.2766e-03
1,1.8894e+00,7.9404e-01,4.2935e-03
1,1.9015e+00,7.9309e-01,4.3103e-03
1,1.9135e+00,7.9215e-01,4.3269e-03
1,1.9256e+00,7.9121e-01,4.3434e-03
1,1.9376e+00,7.9027e-01,4.3599e-03
1,1.9497e+00,7.8933e-01,4.3762e-03
1,1.9618e+00,7.8839e-01,4.3923e-03
1,1.9738e+00,7.8745e-01,4.4084e-03
1,1.9859e+00,7.8651e-01,4.4244e-03
1,1.9979e+00,7.8557e-01,4.4402e-03
1,2.0100e+00,7.8463e-01,4.4559e-03
1,2.0220e+00,7.8369e-01,4.4716e-03
1,2.0340e+00,7.8275e-01,4.4871e-03
1,2.0460e+00,7.8180e-01,4.5024e-03
1,2.0581e+00,7.8086e-01,4.5177e-03
1,2.0701e+00,7.7992e-01,4.5329e-03
1,2.0822e+00,7.7898e-01,4.5479e-03
1,2.0943e+00,7.7804e-01,4.5629e-03
1,2.1063e+00,7.7710e-01,4.5777e-03
1,2.1184e+00,7.7616e-01,4.5925e-03
1,2.1304e+00,7.7522e-01,4.6071e-03
1,2.1425e+00,7.7428e-01,4.6216e-03
1,2.1546e+00,7.7334e-01,4.6360e-03
1,2.1666e+00,7.7240e-01,4.6503e-03
1,2.1787e+00,7.7146e-01,4.6645e-03
1,2.1907e+00,7.7052e-01,4.6786e-03
1,2.2028e+00,7.6957e-01,4.6926e-03
1,2.2148e+00,7.6863e-01,4.7064e-03
1,2.2268e+00,7.6769e-01,4.7202e-03
1,2.2389e+00,7.6675e-01,4.7339e-03
1,2.2510e+00,7.6581e-01,4.7475e-03
1,2.2631e+00,7.6487e-01,4.7609e-03
1,2.2752e+00,7.6393e-01,4.7743e-03
1,2.2873e+00,7.6299e-01,4.7875e-03
1,2.2994e+00,7.6205e-01,4.8007e-03
1,2.3115e+00,7.6111e-01,4.8138e-03
1,2.3235e+00,7.6017e-01,4.8267e-03
1,2.3356e+00,7.5923e-01,4.8396e-03
1,2.3477e+00,7.5828e-01,4.8523e-03
1,2.3597e+00,7.5734e-01,4.8650e-03
1,2.3718e+00,7.5640e-01,4.8776e-03
1,2.3839e+00,7.5546e-01,4.8900e-03
1,2.3960e+00,7.5452e-01,4.9024e-03
1,2.4080e+00,7.5358e-01,4.9147e-03
1,2.4201e+00,7.5264e-01,4.9269e-03
1,2.4322e+00,7.5170e-01,4.9390e-03
1,2.4442e+00,7.5076e-01,4.9510e-03
1,2.4562e+00,7.4982e-01,4.9629e-03
1,2.4683e+00,7.4888e-01,4.9747e-03
1,2.4802e+00,7.4794e-01,4.9864e-03
1,2.4923e+00,7.4700e-01,4.9980e-03
1,2.5043e+00,7.4605e-01,5.0095e-03
1,2.5164e+00,7.4511e-01,5.0210e-03
1,2.5286e+00,7.4417e-01,5.0323e-03
1,2.5406e+00,7.4323e-01,5.0436e-03
1,2.5526e+00,7.4229e-01,5.0547e-03
1,2.5647e+00,7.4135e-01,5.0658e-03
1,2.5768e+00,7.4041e-01,5.0768e-03
1,2.5888e+00,7.3947e-01,5.0877e-03
1,2.6009e+00,7.3853e-01,5.0985e-03
1,2.6128e+00,7.3759e-01,5.1092e-03
1,2.6249e+00,7.3665e-01,5.1199e-03
1,2.6369e+00,7.3571e-01,5.1304e-03
1,2.6490e+00,7.3476e-01,5.1409e-03
1,2.6611e+00,7.3382e-01,5.1513e-03
1,2.6731e+00,7.3288e-01,5.1616e-03
1,2.6851e+00,7.3194e-01,5.1718e-03
1,2.6972e+00,7.3100e-01,5.1819e-03
1,2.7093e+00,7.3006e-01,5.1920e-03
1,2.7213e+00,7.2912e-01,5.2020e-03
1,2.7334e+00,7.2818e-01,5.2119e-03
1,2.7455e+00,7.2724e-01,5.2217e-03
1,2.7575e+00,7.2630e-01,5.2314e-03
1,2.7696e+00,7.2536e-01,5.2410e-03
1,2.7817e+00,7.2442e-01,5.2506e-03
1,2.7937e+00,7.2348e-01,5.2601e-03
1,2.8057e+00,7.2253e-01,5.2695e-03
1,2.8178e+00,7.2159e-01,5.2788e-03
1,2.8298e+00,7.2065e-01,5.2881e-03
1,2.8418e+00,7.1971e-01,5.2973e-03
1,2.8538e+00,7.1877e-01,5.3064e-03
1,2.8660e+00,7.1783e-01,5.3154e-03
1,2.8780e+00,7.1689e-01,5.3244e-03
1,2.8901e+00,7.1595e-01,5.3332e-03
1,2.9022e+00,7.1501e-01,5.3420e-03
1,2.9143e+00,7.1407e-01,5.3508e-03
1,2.9263e+00,7.1313e-01,5.3594e-03
1,2.9384e+00,7.1219e-01,5.3680e-03
1,2.9504e+00,7.1124e-01,5.3765e-03
1,2.9625e+00,7.1030e-01,5.3849e-03
1,2.9745e+00,7.0936e-01,5.3933e-03
1,2.9866e+00,7.0842e-01,5.4016e-03
1,2.9987e+00,7.0748e-01,5.4098e-03
1,3.0107e+00,7.0654e-01,5.4180e-03
1,3.0227e+00,7.0560e-01,5.4261e-03
1,3.0347e+00,7.0466e-01,5.4341e-03
1,3.0467e+00,7.0372e-01,5.4420e-03
1,3.0588e+00,7.0278e-01,5.4499e-03
1,3.0708e+00,7.0184e-01,5.4577e-03
1,3.0829e+00,7.0090e-01,5.4655e-03
1,3.0949e+00,6.9996e-01,5.4732e-03
1,3.1069e+00,6.9901e-01,5.4808e-03
1,3.1190e+00,6.9807e-01,5.4883e-03
1,3.1310e+00,6.9713e-01,5.4958e-03
1,3.1430e+00,6.9619e-01,5.5032e-03
1,3.1551e+00,6.9525e-01,5.5106e-03
1,3.1671e+00,6.9431e-01,5.5179e-03
1,3.1792e+00,6.9337e-01,5.5251e-03
1,3.1912e+00,6.9243e-01,5.5323e-03
1,3.2032e+00,6.9149e-01,5.5394e-03
1,3.2153e+00,6.9055e-01,5.5464e-03
1,3.2274e+00,6.8961e-01,5.5534e-03
1,3.2393e+00,6.8867e-01,5.5603e-03
1,3.2513e+00,6.8772e-01,5.5672e-03
1,3.2632e+00,6.8678e-01,5.5740e-03
1,3.2751e+00,6.8584e-01,5.5807e-03
1,3.2870e+00,6.8490e-01,5.5874e-03
1,3.2990e+00,6.8396e-01,5.5940e-03
1,3.3110e+00,6.8302e-01,5.6006e-03
1,3.3229e+00,6.8208e-01,5.6071e-03
1,3.3348e+00,6.8114e-01,5.6135e-03
1,3.3468e+00,6.8020e-01,5.6199e-03
1,3.3587e+00,6.7926e-01,5.6262e-03
1,3.3706e+00,6.7832e-01,5.6325e-03
1,3.3825e+00,6.7738e-01,5.6387e-03
1,3.3945e+00,6.7644e-01,5.6449e-03
1,3.4064e+00,6.7549e-01,5.6510e-03
1,3.4183e+00,6.7455e-01,5.6571e-03
1,3.4302e+00,6.7361e-01,5.6631e-03
1,3.4421e+00,6.7267e-01,5.6690e-03
1,3.4540e+00,6.7173e-01,5.6749e-03
1,3.4659e+00,6.7079e-01,5.6808e-03
1,3.4778e+00,6.6985e-01,5.6866e-03
1,3.4898e+00,6.6891e-01,5.6923e-03
1,3.5017e+00,6.6797e-01,5.6980e-03
1,3.5136e+00,6.6703e-01,5.7037e-03
1,3.5256e+00,6.6609e-01,5.7093e-03
1,3.5376e+00,6.6515e-01,5.7148e-03
1,3.5495e+00,6.6420e-01,5.7203e-03
1,3.5615e+00,6.6326e-01,5.7257e-03
1,3.5734e+00,6.6232e-01,5.7311e-03
1,3.5854e+00,6.6138e-01,5.7365e-03
1,3.5973e+00,6.6044e-01,5.7418e-03
1,3.6091e+00,6.5950e-01,5.7470e-03
1,3.6211e+00,6.5856e-01,5.7522e-03
1,3.6331e+00,6.5762e-01,5.7574e-03
1,3.6451e+00,6.5668e-01,5.7625e-03
1,3.6570e+00,6.5574e-01,5.7675e-03
1,3.6689e+00,6.5480e-01,5.7725e-03
1,3.6809e+00,6.5386e-01,5.7775e-03
1,3.6928e+00,6.5292e-01,5.7824e-03
1,3.7048e+00,6.5197e-01,5.7873e-03
1,3.7166e+00,6.5103e-01,5.7921e-03
1,3.7287e+00,6.5009e-01,5.7969e-03
1,3.7406e+00,6.4915e-01,5.8017e-03
1,3.7525e+00,6.4821e-01,5.8064e-03
1,3.7644e+00,6.4727e-01,5.8110e-03
1,3.7763e+00,6.4633e-01,5.8157e-03
1,3.7883e+00,6.4539e-01,5.8202e-03
1,3.8002e+00,6.4445e-01,5.8248e-03
1,3.8122e+00,6.4351e-01,5.8293e-03
1,3.8241e+00,6.4257e-01,5.8337e-03
1,3.8360e+00,6.4163e-01,5.8381e-03
1,3.8480e+00,6.4068e-01,5.8425e-03
1,3.8599e+00,6.3974e-01,5.8468e-03
1,3.8718e+00,6.3880e-01,5.8511e-03
1,3.8838e+00,6.3786e-01,5.8553e-03
1,3.8957e+00,6.3692e-01,5.8596e-03
1,3.9077e+00,6.3598e-01,5.8637e-03
1,3.9196e+00,6.3504e-01,5.8679e-03
1,3.9316e+00,6.3410e-01,5.8720e-03
1,3.9434e+00,6.3316e-01,5.8760e-03
1,3.9554e+00,6.3222e-01,5.8800e-03
1,3.9673e+00,6.3128e-01,5.8840e-03
1,3.9792e+00,6.3034e-01,5.8880e-03
1,3.9912e+00,6.2940e-01,5.8919e-03
1,4.0031e+00,6.2845e-01,5.8957e-03
1,4.0151e+00,6.2751e-01,5.8996e-03
1,4.0270e+00,6.2657e-01,5.9034e-03
1,4.0391e+00,6.2563e-01,5.9071e-03
1,4.0509e+00,6.2469e-01,5.9109e-03
1,4.0628e+00,6.2375e-01,5.9146e-03
1,4.0748e+00,6.2281e-01,5.9182e-03
1,4.0868e+00,6.2187e-01,5.9219e-03
1,4.0987e+00,6.2093e-01,5.9254e-03
1,4.1107e+00,6.1999e-01,5.9290e-03
1,4.1226e+00,6.1905e-01,5.9325e-03
1,4.1346e+00,6.1811e-01,5.9360e-03
1,4.1465e+00,6.1716e-01,5.9395e-03
1,4.1585e+00,6.1622e-01,5.9429e-03
1,4.1705e+00,6.1528e-01,5.9463e-03
1,4.1824e+00,6.1434e-01,5.9497e-03
1,4.1943e+00,6.1340e-01,5.9530e-03
1,4.2051e+00,6.1246e-01,5.9563e-03
1,4.2160e+00,6.1152e-01,5.9596e-03
1,4.2272e+00,6.1058e-01,5.9628e-03
1,4.2387e+00,6.0964e-01,5.9660e-03
1,4.2506e+00,6.0870e-01,5.9692e-03
1,4.2625e+00,6.0776e-01,5.9723e-03
1,4.2745e+00,6.0682e-01,5.9755e-03
1,4.2864e+00,6.0588e-01,5.9786e-03
1,4.2983e+00,6.0493e-01,5.9816e-03
1,4.3102e+00,6.0399e-01,5.9846e-03
1,4.3222e+00,6.0305e-01,5.9876e-03
1,4.3341e+00,6.0211e-01,5.9906e-03
1,4.3460e+00,6.0117e-01,5.9936e-03
1,4.3580e+00,6.0023e-01,5.9965e-03
1,4.3699e+00,5.9929e-01,5.9994e-03
1,4.3819e+00,5.9835e-01,6.0022e-03
1,4.3938e+00,5.9741e-01,6.0051e-03
1,4.4057e+00,5.9647e-01,6.0079e-03
1,4.4177e+00,5.9553e-01,6.0107e-03
1,4.4296e+00,5.9459e-01,6.0134e-03
1,4.4416e+00,5.9364e-01,6.0161e-03
1,4.4534e+00,5.9270e-01,6.0189e-03
1,4.4655e+00,5.9176e-01,6.0215e-03
1,4.4774e+00,5.9082e-01,6.0242e-03
1,4.4893e+00,5.8988e-01,6.0268e-03
1,4.5012e+00,5.8894e-01,6.0294e-03
1,4.5131e+00,5.8800e-01,6.0320e-03
1,4.5251e+00,5.8706e-01,6.0345e-03
1,4.5370e+00,5.8612e-01,6.0371e-03
1,4.5489e+00,5.8518e-01,6.0396e-03
1,4.5610e+00,5.8424e-01,6.0421e-03
1,4.5729e+00,5.8330e-01,6.0445e-03
1,4.5848e+00,5.8236e-01,6.0469e-03
1,4.5967e+00,5.8141e-01,6.0494e-03
1,4.6087e+00,5.8047e-01,6.0517e-03
1,4.6206e+00,5.7953e-01,6.0541e-03
1,4.6325e+00,5.7859e-01,6.0564e-03
1,4.6445e+00,5.7765e-01,6.0588e-03
1,4.6565e+00,5.7671e-01,6.0611e-03
1,4.6684e+00,5.7577e-01,6.0633e-03
1,4.6803e+00,5.7483e-01,6.0656e-03
1,4.6923e+00,5.7389e-01,6.0678e-03
1,4.7042e+00,5.7295e-01,6.0700e-03
1,4.7162e+00,5.7201e-01,6.0722e-03
1,4.7282e+00,5.7107e-01,6.0744e-03
1,4.7403e+00,5.7012e-01,6.0765e-03
1,4.7522e+00,5.6918e-01,6.0787e-03
1,4.7641e+00,5.6824e-01,6.0808e-03
1,4.7760e+00,5.6730e-01,6.0828e-03
1,4.7881e+00,5.6636e-01,6.0849e-03
1,4.8000e+00,5.6542e-01,6.0870e-03
1,4.8120e+00,5.6448e-01,6.0890e-03
1,4.8238e+00,5.6354e-01,6.0910e-03
1,4.8358e+00,5.6260e-01,6.0930e-03
1,4.8477e+00,5.6166e-01,6.0949e-03
1,4.8596e+00,5.6072e-01,6.0969e-03
1,4.8716e+00,5.5978e-01,6.0988e-03
1,4.8836e+00,5.5884e-01,6.1007e-03
1,4.8955e+00,5.5789e-01,6.1026e-03
1,4.9074e+00,5.5695e-01,6.1045e-03
1,4.9193e+00,5.5601e-01,6.1064e-03
1,4.9313e+00,5.5507e-01,6.1082e-03
1,4.9432e+00,5.5413e-01,6.1100e-03
1,4.9552e+00,5.5319e-01,6.1118e-03
1,4.9671e+00,5.5225e-01,6.1136e-03
1,4.9791e+00,5.5131e-01,6.1154e-03
1,4.9911e+00,5.5037e-01,6.1171e-03
1,5.0029e+00,5.4943e-01,6.1189e-03
1,5.0149e+00,5.4849e-01,6.1206e-03
1,5.0268e+00,5.4755e-01,6.1223e-03
1,5.0387e+00,5.4660e-01,6.1240e-03
1,5.0507e+00,5.4566e-01,6.1256e-03
1,5.0626e+00,5.4472e-01,6.1273e-03
1,5.0745e+00,5.4378e-01,6.1289e-03
1,5.0864e+00,5.4284e-01,6.1305e-03
1,5.0983e+00,5.4190e-01,6.1321e-03
1,5.1102e+00,5.4096e-01,6.1337e-03
1,5.1222e+00,5.4002e-01,6.1353e-03
1,5.1340e+00,5.3908e-01,6.1368e-03
1,5.1460e+00,5.3814e-01,6.1384e-03
1,5.1579e+00,5.3720e-01,6.1399e-03
1,5.1699e+00,5.3626e-01,6.1414e-03
1,5.1819e+00,5.3532e-01,6.1429e-03
1,5.1938e+00,5.3437e-01,6.1444e-03
1,5.2057e+00,5.3343e-01,6.1459e-03
1,5.2177e+00,5.3249e-01,6.1473e-03
1,5.2297e+00,5.3155e-01,6.1488e-03
1,5.2416e+00,5.3061e-01,6.1502e-03
1,5.2535e+00,5.2967e-01,6.1516e-03
1,5.2655e+00,5.2873e-01,6.1530e-03
1,5.2774e+00,5.2779e-01,6.1544e-03
1,5.2892e+00,5.2685e-01,6.1558e-03
1,5.3001e+00,5.2591e-01,6.1571e-03
1,5.3120e+00,5.2497e-01,6.1585e-03
1,5.3240e+00,5.2403e-01,6.1598e-03
1,5.3359e+00,5.2308e-01,6.1611e-03
1,5.3478e+00,5.2214e-01,6.1624e-03
1,5.3597e+00,5.2120e-01,6.1637e-03
1,5.3717e+00,5.2026e-01,6.1650e-03
1,5.3836e+00,5.1932e-01,6.1663e-03
1,5.3955e+00,5.1838e-01,6.1675e-03
1,5.4074e+00,5.1744e-01,6.1688e-03
1,5.4193e+00,5.1650e-01,6.1700e-03
1,5.4312e+00,5.1556e-01,6.1712e-03
1,5.4431e+00,5.1462e-01,6.1724e-03
1,5.4551e+00,5.1368e-01,6.1736e-03
1,5.4670e+00,5.1274e-01,6.1748e-03
1,5.4790e+00,5.1180e-01,6.1760e-03
1,5.4909e+00,5.1085e-01,6.1771e-03
1,5.5028e+00,5.0991e-01,6.1783e-03
1,5.5147e+00,5.0897e-01,6.1794e-03
1,5.5266e+00,5.0803e-01,6.1805e-03
1,5.5386e+00,5.0709e-01,6.1816e-03
1,5.5505e+00,5.0615e-01,6.1827e-03
1,5.5625e+00,5.0521e-01,6.1838e-03
1,5.5744e+00,5.0427e-01,6.1849e-03
1,5.5863e+00,5.0333e-01,6.1860e-03
1,5.5983e+00,5.0239e-01,6.1871e-03
1,5.6102e+00,5.0145e-01,6.1881e-03
1,5.6221e+00,5.0051e-01,6.1891e-03
1,5.6340e+00,4.9956e-01,6.1902e-03
1,5.6459e+00,4.9862e-01,6.1912e-03
1,5.6579e+00,4.9768e-01,6.1922e-03
1,5.6698e+00,4.9674e-01,6.1932e-03
1,5.6818e+00,4.9580e-01,6.1942e-03
1,5.6937e+00,4.9486e-01,6.1952e-03
1,5.7056e+00,4.9392e-01,6.1962e-03
1,5.7175e+00,4.9298e-01,6.1971e-03
1,5.7294e+00,4.9204e-01,6.1981e-03
1,5.7414e+00,4.9110e-01,6.1990e-03
1,5.7533e+00,4.9016e-01,6.1999e-03
1,5.7653e+00,4.8922e-01,6.2009e-03
1,5.7772e+00,4.8828e-01,6.2018e-03
1,5.7895e+00,4.8733e-01,6.2027e-03
1,5.8015e+00,4.8639e-01,6.2036e-03
1,5.8134e+00,4.8545e-01,6.2045e-03
1,5.8253e+00,4.8451e-01,6.2054e-03
1,5.8373e+00,4.8357e-01,6.2062e-03
1,5.8492e+00,4.8263e-01,6.2071e-03
1,5.8611e+00,4.8169e-01,6.2079e-03
1,5.8731e+00,4.8075e-01,6.2088e-03
1,5.8850e+00,4.7981e-01,6.2096e-03
1,5.8969e+00,4.7887e-01,6.2104e-03
1,5.9089e+00,4.7793e-01,6.2113e-03
1,5.9208e+00,4.7699e-01,6.2121e-03
1,5.9327e+00,4.7604e-01,6.2129e-03
1,5.9446e+00,4.7510e-01,6.2137e-03
1,5.9566e+00,4.7416e-01,6.2145e-03
1,5.9685e+00,4.7322e-01,6.2153e-03
1,5.9804e+00,4.7228e-01,6.2160e-03
1,5.9923e+00,4.7134e-01,6.2168e-03
1,6.0042e+00,4.7040e-01,6.2175e-03
1,6.0162e+00,4.6946e-01,6.2183e-03
1,6.0280e+00,4.6852e-01,6.2190e-03
1,6.0400e+00,4.6758e-01,6.2198e-03
1,6.0519e+00,4.6664e-01,6.2205e-03
1,6.0638e+00,4.6570e-01,6.2212e-03
1,6.0757e+00,4.6476e-01,6.2219e-03
1,6.0878e+00,4.6381e-01,6.2226e-03
1,6.0997e+00,4.6287e-01,6.2233e-03
1,6.1116e+00,4.6193e-01,6.2240e-03
1,6.1237e+00,4.6099e-01,6.2247e-03
1,6.1357e+00,4.6005e-01,6.2254e-03
1,6.1476e+00,4.5911e-01,6.2261e-03
1,6.1596e+00,4.5817e-01,6.2267e-03
1,6.1715e+00,4.5723e-01,6.2274e-03
1,6.1834e+00,4.5629e-01,6.2281e-03
1,6.1954e+00,4.5535e-01,6.2287e-03
1,6.2074e+00,4.5441e-01,6.2293e-03
1,6.2193e+00,4.5347e-01,6.2300e-03
1,6.2312e+00,4.5252e-01,6.2306e-03
1,6.2431e+00,4.5158e-01,6.2312e-03
1,6.2551e+00,4.5064e-01,6.2318e-03
1,6.2669e+00,4.4970e-01,6.2324e-03
1,6.2789e+00,4.4876e-01,6.2331e-03
1,6.2908e+00,4.4782e-01,6.2336e-03
1,6.3027e+00,4.4688e-01,6.2342e-03
1,6.3146e+00,4.4594e-01,6.2348e-03
1,6.3266e+00,4.4500e-01,6.2354e-03
1,6.3385e+00,4.4406e-01,6.2360e-03
1,6.3504e+00,4.4312e-01,6.2365e-03
1,6.3625e+00,4.4218e-01,6.2371e-03
1,6.3744e+00,4.4124e-01,6.2377e-03
1,6.3863e+00,4.4029e-01,6.2382e-03
1,6.3984e+00,4.3935e-01,6.2388e-03
1,6.4103e+00,4.3841e-01,6.2393e-03
1,6.4223e+00,4.3747e-01,6.2398e-03
1,6.4341e+00,4.3653e-01,6.2404e-03
